Name,mean_return,volatility,cluster
APH,0.003135827196125732,0.08998777430223374,0
APTV,0.002152082998859918,0.027434940018268617,1
ARE,0.0009818019621614948,0.03974888332087315,1
ARNC,0.0023265179557130557,0.07018725789159362,0
ATVI,0.002978408090534481,0.06977883461100025,0
AVB,0.0004624040396212578,0.031002932365706448,1
AVGO,0.0027695118678282026,0.09093605857656194,0
AVY,0.0007128120328472332,0.04840738852974884,1
AWK,0.001393697410994136,0.04531729749530717,1
AXP,0.0010588375522026076,0.04182886340388232,1
AYI,0.002253401422645431,0.07000793190978338,0
AZO,0.002310263409420195,0.06447307140319102,0
BA,0.007645549300899156,0.1716757891062499,2
BAC,0.0007937093641061624,0.05695472553575028,1
BAX,0.002397479095058524,0.08056310622776612,0
BBT,0.0007483416942391521,0.038276507535756295,1
BBY,0.0025831985970738223,0.07337627690376655,0
BDX,0.0006683352753566069,0.04285794623365176,1
BEN,0.001136050704202972,0.03921482319431836,1
BF.B,0.00075099082307268,0.04118154742702283,1
BHF,0.0008447239089751622,0.046368735213784935,1
BHGE,0.003853119059146946,0.08084749286418569,0
BIIB,0.0026565609984193056,0.07456347789300674,0
BK,0.000644330573378886,0.03888717687987813,1
BLK,0.0009645796386600018,0.04695854045262873,1
BLL,0.0006449727128420152,0.03962276156484309,1
BMY,0.0010203334510660964,0.05228579227100081,1
BRK.B,0.0007364787549916614,0.03964428575429336,1
BSX,0.002150809216957194,0.07703259787246332,0
BWA,0.0021256668077087376,0.06098921693498619,1
BXP,0.000335050788357844,0.02775053044635882,1
C,0.0012139217256274524,0.0495780579989085,1
CA,0.0006948107608403839,0.03060581400518335,1
CAG,0.0008431455603417417,0.04223908800648046,1
CAH,0.0009016547155933247,0.04411334374034715,1
CAT,0.0004499410475430311,0.044894904328649864,1
CB,0.0005750224980373093,0.029345668395650823,1
CBG,0.0015358330781458855,0.05425542172071944,1
CBOE,0.003948959020676875,0.10986354429834819,0
CBS,0.0009780317512236155,0.041185591914797474,1
CCI,0.0005579602654284693,0.03386403531606371,1
CCL,0.0013098099659046608,0.05305830579468838,1
CDNS,0.0017711905154348287,0.05754429085747474,1
CELG,0.002538769828736536,0.07310089603310034,0
CERN,0.00116486739277612,0.04539670745063079,1
CF,0.003052748665796653,0.07576308460937117,0
CFG,0.0011441209964191605,0.0597516288321137,1
CHD,0.0008300254493273393,0.03358923106185695,1
CHK,0.008141026812994867,0.14639774713484693,2
CHRW,0.0007454202032712792,0.03594618797984054,1
CHTR,0.003330581030234602,0.08547174359716801,0
CI,0.002801782367925051,0.09170635859111077,0
CINF,0.0006029607245685302,0.03464642695803596,1
CL,0.0002460831116728835,0.025521758284713873,1
CLX,0.0010049025053488854,0.03769539914612905,1
CMA,0.0019443611054606497,0.059017534770411904,1
CMCSA,0.0011463507067797226,0.04450230587593236,1
CME,0.001942250005329226,0.07183202696935578,0
CMG,0.0034797774091811845,0.0870243390184891,0
CMI,0.000671036960163394,0.03673239661448207,1
CMS,0.000746832757304959,0.03953958990660954,1
CNC,0.002280991388616281,0.08344027853159794,0
CNP,0.0007047473528315084,0.032934819029011055,1
COF,0.0011899924487889498,0.047539497666899924,1
COG,0.0010070345565040895,0.045320993422764445,1
